Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.1985565819861432,0.2463844967219437,0.40938722294654495,0.7780016970725498,0.2595088520845232,0.2733669879149457,0.5163365325709618,0.31658075601374575,0.5380201958384333,0.47664455500276404,0.4391838351822504,0.393934330353413
0.19751732101616631,0.24570960277670653,0.4098613251155624,0.7788502333474755,0.25825242718446606,0.2729845494875325,0.5236879722278945,0.3234536082474227,0.5428396572827417,0.4795006449235305,0.44100633914421555,0.3969003258417579
0.2028290993071594,0.24951793289625918,0.4084390186085102,0.7742893508697496,0.26430611079383215,0.2755086431084595,0.5358382683275474,0.3383447880870561,0.5510250917992656,0.48360051593882447,0.44576069730586376,0.4027905422341048
0.20306004618937648,0.2491804859236406,0.4071352376437122,0.7743423843869325,0.2651056539120503,0.27489674162459843,0.5325709618133551,0.33118556701030927,0.5488831089351285,0.48106688778330575,0.4451267828843107,0.4035007101679339
0.19451501154734416,0.24170844581565754,0.4061870333056774,0.7824034789987272,0.25711022272986866,0.2686247514150222,0.518991219113743,0.3052691867124857,0.5356487148102815,0.47254468398747007,0.4393819334389858,0.3971509733478152
0.19047344110854506,0.23876783648283842,0.40725376318596657,0.785850657615613,0.2526556253569389,0.2666360715924736,0.5133755360424749,0.30097365406643756,0.530905752753978,0.47097844112769494,0.4362519809825674,0.3943103016124989
0.19653579676674365,0.24469726185885077,0.40938722294654495,0.779804836656767,0.2575671045117076,0.27199020957625825,0.5217480089850929,0.31214203894616266,0.5348072215422276,0.47415699281370927,0.43851030110935024,0.39664967833570053
0.2000577367205543,0.250578480524489,0.41661728102406065,0.7749787865931269,0.2575671045117076,0.27902707664066084,0.536552991627527,0.32746277205040086,0.5435281517747858,0.4776119402985075,0.4427892234548336,0.4006182638482747
0.19001154734411088,0.2500964134207482,0.43605546995377503,0.7798578701739498,0.23826384922901203,0.2849166284228239,0.5375740249132122,0.32674684994272624,0.5452876376988984,0.4770130827344758,0.4433042789223455,0.4009524605230178
0.18100461893764436,0.24407057462398768,0.43972976176366,0.7872825625795502,0.22764134780125644,0.28132170720514,0.5264447620992444,0.30813287514318444,0.5361842105263157,0.4701492537313433,0.4377179080824089,0.3952711170523853
0.18135103926097,0.2419012726571539,0.43368495910868793,0.7883432329232074,0.23083952027412913,0.27765029830197335,0.5244026955278742,0.3065578465063001,0.5336597307221542,0.46968859406670355,0.4370839936608558,0.3943103016124989
0.19064665127020788,0.24898765908214424,0.43202560151712693,0.780176071277047,0.240890919474586,0.2826984855438274,0.536757198284664,0.33233104238258876,0.5452876376988984,0.4768748848350839,0.4431854199683043,0.4000751942518172
0.19699769053117785,0.2572310065561126,0.4391371340523883,0.7726983453542638,0.24374643061107942,0.2915710570598134,0.5508474576271186,0.35567010309278346,0.5557680538555692,0.48332412014004056,0.44912836767036457,0.40550589021639233
0.19896073903002312,0.25954492865406864,0.44091501718620363,0.7705239711497666,0.24477441462021704,0.2939421753097751,0.5515621809270982,0.3523768613974799,0.5542380660954712,0.48171181131380136,0.4487321711568938,0.405255242710335
0.19347575057736724,0.25414577709217123,0.4389000829678795,0.776039456936784,0.2403198172472873,0.28904696343888636,0.536552991627527,0.3321878579610538,0.5442166462668299,0.4761838953381243,0.44362123613312204,0.400158743420503
0.19341801385681295,0.2521693019668338,0.4341590612777053,0.7771531607976241,0.24249000571102233,0.28598745601958087,0.5344088217275883,0.3238831615120275,0.5402386780905752,0.4742491247466372,0.4409667194928685,0.3966079037513577
0.1995958429561201,0.2543386039336676,0.4268104776579353,0.7731226134917267,0.2521987435751,0.2852990668502371,0.5414539513988155,0.33863115693012596,0.546282129742962,0.478671457527179,0.4444136291600634,0.39953212465535964
0.20842956120092382,0.25901465483995373,0.420054521749437,0.7664934238438693,0.26419189034837237,0.28682882055988984,0.5477843577700633,0.3523768613974799,0.5520960832313342,0.4834162520729685,0.44956418383518226,0.4045868493608488
0.20681293302540418,0.2594003085229464,0.4244399668128482,0.7670237590156979,0.2605368360936608,0.2885115496405079,0.5432918113130488,0.3459335624284078,0.5511015911872705,0.48175787728026537,0.4498019017432647,0.4054223410477066
0.20098152424942267,0.2518318549942152,0.41780253644660426,0.7738650827322868,0.25790976584808684,0.28040385497934833,0.5278742086992035,0.3207331042382589,0.5377141982864136,0.47397272894785336,0.4431854199683043,0.3995738992397026
0.19278290993071598,0.2429618202853837,0.41294298921417566,0.7825095460330929,0.25208452312964025,0.27183723420529293,0.5259342454564019,0.30727376861397476,0.5318237454100367,0.4708863091947669,0.4388668779714739,0.3956470883114713
0.1920900692840647,0.24985537986887776,0.43119592272134644,0.7790093338990242,0.24260422615648206,0.28315741165672326,0.5360424749846844,0.31486254295532645,0.5377141982864136,0.47236042012161417,0.44021394611727416,0.3962319324922717
0.19543879907621248,0.2566525260316236,0.441033542728458,0.773759015697921,0.24123358081096521,0.29172403243077866,0.5482948744129058,0.32946735395189003,0.5463586291309669,0.47692095080154784,0.44496830427892237,0.4006600384326176
0.19012702078521942,0.25443501735441576,0.44660424321441267,0.7774183283835383,0.23335237007424334,0.2918005201162613,0.5450275678987134,0.3234536082474227,0.5444461444308445,0.47563110374055656,0.4425911251980983,0.39869663296850194
0.1831986143187067,0.24811993829541074,0.4451819367073604,0.7840475180313958,0.22718446601941755,0.2862934067615114,0.5312436185419644,0.299971363115693,0.5335832313341493,0.46844481297217616,0.43530110935023775,0.3909265602807252
0.18002309468822172,0.2419012726571539,0.43641104658053814,0.7889796351294017,0.22821245002855517,0.2784916628422824,0.5255258321421278,0.2899484536082474,0.5261627906976744,0.4655426570849457,0.4317749603803487,0.38649845434037927
0.18775981524249424,0.24440802159660627,0.4268104776579353,0.7839944845142129,0.2405482581382068,0.27742083524552547,0.5389013681846028,0.3055555555555555,0.536031211750306,0.4700110558319514,0.43573692551505555,0.3908430111120394
