Lead I,Lead II,Lead III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0785729016292019,0.445482272207396,0.672775045475982,0.7432536622976098,0.2191326530612244,0.5746160794941283,0.8536563400576369,0.5165967188096147,0.3556828976802623,0.2444005676559511,0.1857747740412018,0.1279487486528559
0.0733140853784285,0.4421463972550514,0.6738529946776258,0.7479898667254102,0.2162414965986394,0.573803071364047,0.8466318443804035,0.5122090805036246,0.3518524193301259,0.2401431480224594,0.1805227587330021,0.121302837983475
0.083419261703444,0.446149447197865,0.6700801724718722,0.7402797664941072,0.2227891156462584,0.573170731707317,0.8551873198847264,0.5169782525753529,0.3536604051113903,0.2412846300981058,0.1826398501750671,0.1244761106454316
0.1012579913384203,0.4478650400304994,0.6596375395809472,0.7298160590373389,0.236734693877551,0.5669376693766938,0.8697766570605188,0.5278042731781762,0.3584408420923605,0.2447090763250448,0.1874847325136389,0.1326188480421506
0.1013611053825531,0.4344262295081966,0.6500707404163578,0.7375261592686418,0.2428571428571428,0.5541102077687443,0.8720280979827091,0.5314288439526899,0.358931143321178,0.2432899364472142,0.1868333197622343,0.1335169440785534
0.0886780779542173,0.4158406404879907,0.6452199690089604,0.754928956933583,0.2407312925170067,0.5420957542908762,0.8593299711815563,0.5265165967188097,0.3544571446082187,0.2363793422595175,0.1796677794967836,0.1251945874745539
0.0851722004537017,0.4039268013724741,0.6390891329246109,0.763740500055072,0.2431122448979591,0.5323396567299006,0.8521253602305476,0.5254673788630294,0.3511476113137009,0.2311655457518356,0.1737236381402166,0.1181295653215183
0.0988863683233656,0.405261151353412,0.6310718857373846,0.7556999669567133,0.2538265306122449,0.5275519421860885,0.8604106628242075,0.5322396032048836,0.3533539668433794,0.2314432035540199,0.1744157641885839,0.1217219494671296
0.11775623839967,0.4074532977506671,0.6202923937209459,0.744355105187796,0.2683673469387754,0.5214092140921409,0.8722982708933719,0.5403948874475392,0.3576747464223332,0.2321836243598445,0.177102841788128,0.1286672254819781
0.1156939575170138,0.3979222264582538,0.6149026477127265,0.7509637625289128,0.2709183673469387,0.5132791327913279,0.8723883285302594,0.5410148798168638,0.3558054729874667,0.2290368359350898,0.1740493445159188,0.1262124296491438
0.0999175087646937,0.3823865802516202,0.6142289294616992,0.7682564159048354,0.2648809523809524,0.505420054200542,0.8544668587896254,0.5315242273941244,0.347163913829559,0.2206454001357438,0.1637895936812963,0.11441743503772
0.0900185605279439,0.370758673274876,0.6124772620090279,0.7802621434078643,0.2619047619047619,0.4988256549232159,0.8447406340057637,0.5256581457458985,0.3423221891949867,0.2142592706855063,0.1567054800097711,0.1065141899173751
0.0996081666322953,0.379336637438048,0.6123425183588224,0.7702390131071702,0.2659863945578231,0.5028003613369467,0.8514048991354468,0.5333842045020984,0.3462139551987252,0.2166039365706177,0.1590261379366501,0.1111842893066698
0.1124974221488966,0.3907739229889438,0.6119382874082058,0.7566912655578807,0.2715136054421768,0.5079494128274615,0.8632024495677234,0.5459748187714613,0.3540281310330034,0.2227432590855803,0.1673316505170588,0.1216620763980361
0.1134254485460919,0.3861990087685855,0.6080980933773495,0.7588941513382531,0.2743197278911564,0.5031616982836495,0.8626621037463978,0.5513162914917971,0.3579505408635431,0.2255198371074227,0.1708737073528214,0.1272901448928272
0.1052794390595999,0.3774304231795653,0.607222259651014,0.7683665601938539,0.2715136054421768,0.4983739837398373,0.8514048991354468,0.5497424647081267,0.3588085680139736,0.2249645215030542,0.1692044621773471,0.1244162375763381
0.1067230356774592,0.3822912695386961,0.6097150171798154,0.7647317986562396,0.2704931972789116,0.5024390243902439,0.844920749279539,0.5518885921404044,0.3636196488217449,0.2289442833343617,0.1726650924191841,0.125314333612741
0.1261084759744277,0.4111704155547083,0.6174627770666307,0.7377464478466791,0.2736394557823129,0.5212285456187895,0.8516750720461096,0.5649561236169401,0.3758465357153802,0.2419633491701117,0.187281166028825,0.1408214585079631
0.1487935656836461,0.4418604651162789,0.6243347032271104,0.7078973455226346,0.2786564625850339,0.5403794037940379,0.8559978386167147,0.5756867607783289,0.3884105047038274,0.257234528290245,0.2050728768015634,0.161357921207041
0.1572489173025366,0.4534883720930232,0.6270969480563229,0.6965524837537174,0.2804421768707483,0.5477868112014453,0.848342939481268,0.5766882869133918,0.3949069959856587,0.2682174369099772,0.2176125722661021,0.1753083463058316
